CustomerID,Name,Age,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Membership_upgrade,Avg_Order_Value,Weekend_Order_Ratio,App_Rating,Avg_Delivery_Tips,Discount_Usage_Freq,Total_Cuisines_Tried,Avg_Delivery_Time,Last_Month_Complaints,Income_per_Order,Tip_to_Order_Ratio,Complaints_per_Order,High_Value,Low_Rating,Gender_num,Gender_Male,Preferred_Cuisine_Chinese,Preferred_Cuisine_Healthy,Preferred_Cuisine_Indian,Preferred_Cuisine_Italian,Preferred_Cuisine_Mexican,Preferred_Cuisine_Pizza,Preferred_Cuisine_Thai
CUST1535,Rebecca Boyd,69,62277,54,2,14.8,0.0,89.98,0.42,3,12.02,1,3,28.2,0,3941.5822784810125,0.13358524116470324,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1536,Audrey Wade,18,55133,12,1,10.5,0.0,74.41,0.61,4,8.77,1,6,29.0,0,4794.173913043478,0.11786050262061551,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1537,Tracy Mendez,45,65879,94,2,6.2,0.0,49.23,0.34,1,5.83,0,3,41.3,0,9149.861111111111,0.11842372537070893,0.0,0,0,Female,False,False,True,False,False,False,False,False
CUST1538,Michael Morrison,65,60980,2,2,3.2,1.0,57.96,0.79,4,4.16,0,1,26.3,0,14519.047619047618,0.0717736369910283,0.0,0,0,Male,True,False,True,False,False,False,False,False
CUST1539,Monica Curry,50,58151,100,2,9.6,0.0,36.59,0.47,5,5.43,0,1,27.1,0,5485.943396226416,0.14840120251434816,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1540,Todd Reed,43,57913,35,2,10.7,1.0,84.21,0.31,3,11.3,1,3,37.8,0,4949.8290598290605,0.13418833867711674,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1541,Mary Lane,57,46845,27,3,3.1,1.0,51.82,0.35,4,6.68,0,4,38.9,0,11425.609756097561,0.12890775762253956,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1542,Barry Johnson,59,75432,6,2,5.8,1.0,54.96,0.72,4,4.56,2,2,32.8,0,11092.94117647059,0.08296943231441047,0.0,0,0,Female,False,False,False,False,False,False,True,False
CUST1543,Jay Neal,53,70302,58,1,6.5,0.0,82.37,0.35,4,8.53,1,9,49.8,0,9373.6,0.10355712031079276,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1545,Henry Barnes,26,61766,70,1,5.9,0.0,53.01,0.74,3,5.5,0,3,31.5,0,8951.59420289855,0.103754008677608,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1546,Gloria Douglas,66,60233,86,1,10.2,0.0,36.96,0.34,5,2.39,1,7,22.1,0,5377.946428571429,0.06466450216450216,0.0,0,0,Female,False,False,False,False,False,False,True,False
CUST1547,Scott Tucker,46,65052,65,1,3.2,0.0,76.21,0.71,5,8.03,2,4,44.9,0,15488.571428571428,0.10536674977037135,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1548,Christopher Fritz,23,48696,93,1,15.0,0.0,49.68,0.63,3,5.71,1,5,45.3,0,3043.5,0.11493558776167472,0.0,0,0,Male,True,False,False,False,False,True,False,False
CUST1549,Thomas Taylor,23,78080,86,1,9.8,0.0,99.34,0.27,2,8.84,0,4,34.0,0,7229.62962962963,0.08898731628749748,0.0,1,0,Female,False,False,False,False,False,False,False,True
CUST1550,Steven Vasquez,53,57148,8,2,5.1,1.0,58.3,0.59,2,5.82,1,9,37.8,0,9368.524590163935,0.09982847341337908,0.0,0,0,Female,False,False,False,False,False,True,False,False
CUST1551,Tammy Sanchez,44,64475,49,1,13.1,0.0,87.18,0.69,2,11.99,0,7,42.0,0,4572.695035460993,0.13753154393209452,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1552,Valerie Gomez,66,39730,36,0,10.8,0.0,41.79,0.24,4,2.54,2,4,51.0,0,3366.9491525423728,0.0607800909308447,0.0,0,0,Male,True,False,True,False,False,False,False,False
CUST1554,Barbara Scott,20,19102,88,2,1.6,0.0,26.3,0.49,3,1.76,1,2,39.5,0,7346.923076923076,0.06692015209125475,0.0,0,0,Male,True,False,False,False,True,False,False,False
CUST1555,Kim Powell,34,79060,32,2,7.7,1.0,71.43,0.41,5,3.83,1,7,44.3,0,9087.356321839081,0.053618927621447564,0.0,0,0,Male,True,False,False,False,False,False,False,True
CUST1556,Jennifer Calderon,55,86812,44,1,5.0,0.0,55.04,0.43,3,3.77,1,1,46.5,0,14468.666666666666,0.06849563953488372,0.0,0,0,Female,False,False,True,False,False,False,False,False
CUST1557,Maria Nguyen,44,69790,4,1,10.7,0.0,36.9,0.34,5,4.67,0,8,37.7,0,5964.957264957266,0.12655826558265584,0.0,0,0,Female,False,False,False,False,False,False,True,False
CUST1558,Michael Duncan,45,54920,69,2,2.5,1.0,68.93,0.54,4,6.24,0,6,44.2,0,15691.42857142857,0.09052662120992311,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1559,Derrick Mora,61,65953,37,0,10.7,0.0,73.89,0.1,3,10.14,0,5,28.2,0,5637.008547008548,0.13723101908241983,0.0,0,0,Female,False,False,False,False,False,False,True,False
CUST1560,Jennifer Dorsey,44,63437,39,3,13.8,1.0,76.38,0.5,4,7.83,2,9,45.4,0,4286.283783783783,0.10251374705420267,0.0,0,0,Male,True,False,False,False,True,False,False,False
CUST1561,Edward Travis,49,66767,82,0,8.7,0.0,47.6,0.47,4,2.49,1,9,28.3,0,6883.195876288661,0.0523109243697479,0.0,0,0,Male,True,False,False,False,False,True,False,False
CUST1562,Michael Avery,55,81880,53,2,9.3,0.0,52.11,0.45,4,6.34,0,3,24.9,0,7949.514563106795,0.12166570715793514,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1563,Laura Robinson,51,59425,15,3,4.7,1.0,30.58,0.6,3,1.87,2,9,33.7,0,10425.438596491227,0.061151079136690656,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1564,Suzanne Holmes,62,48476,39,1,10.5,1.0,41.23,0.51,4,5.32,0,9,21.6,0,4215.304347826087,0.12903225806451615,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1565,David Hernandez,47,84078,3,1,1.9,1.0,91.64,0.51,5,6.12,0,2,29.0,0,28992.41379310345,0.06678306416412047,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1567,Thomas Briggs,44,70972,76,1,11.2,0.0,66.53,0.39,3,8.39,1,2,37.8,0,5817.377049180328,0.1261085224710657,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1568,Leah Scott,62,56754,19,0,5.1,0.0,79.69,0.47,4,11.59,1,1,41.4,0,9303.934426229509,0.14543857447609487,0.0,0,0,Male,True,False,False,False,False,False,False,True
CUST1569,Maria Bell,18,56974,36,1,6.4,0.0,48.33,0.72,4,4.21,1,7,41.6,0,7699.189189189189,0.08710945582453962,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1570,Amanda Lewis,66,61052,30,0,11.6,0.0,61.91,0.57,4,8.23,1,4,38.7,0,4845.396825396825,0.1329349055079955,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1571,Shane Duncan,63,83775,53,3,13.0,0.0,107.54,0.14,4,7.43,0,5,26.5,0,5983.928571428572,0.06909057095034406,0.0,0,0,Male,True,False,False,False,False,True,False,False
CUST1572,Kathryn Campbell,26,44675,41,1,4.0,0.0,40.05,0.56,4,5.24,1,4,44.2,0,8935.0,0.13083645443196007,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1573,Michael Perry,30,63995,26,2,3.4,1.0,71.81,0.63,5,8.31,0,6,33.9,0,14544.31818181818,0.11572204428352598,0.0,0,0,Male,True,False,False,False,True,False,False,False
CUST1574,Holly Alvarez,64,50096,87,1,8.3,1.0,68.25,0.27,4,4.73,1,2,37.4,1,5386.666666666666,0.0693040293040293,0.1075268817204301,0,0,Male,True,False,False,False,False,False,False,False
CUST1575,Janet Long,42,89361,68,0,11.7,0.0,129.53,0.61,4,10.39,1,8,36.0,0,7036.299212598426,0.08021307805141667,0.0,0,0,Female,False,False,False,False,False,False,False,False
CUST1576,Elizabeth Fisher,60,86863,52,2,3.9,0.0,56.21,0.49,3,3.55,1,4,50.7,0,17727.142857142855,0.06315602206013164,0.0,0,0,Male,True,False,False,False,True,False,False,False
CUST1577,Eric Knox,65,50011,77,2,2.4,0.0,71.35,0.8,5,6.3,1,8,23.1,0,14709.117647058823,0.08829712683952348,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1578,Joel Moreno,62,59193,73,1,6.8,0.0,58.73,0.36,5,4.13,1,3,31.6,0,7588.846153846154,0.07032181168057211,0.0,0,0,Female,False,False,False,False,False,False,False,True
CUST1580,Kaitlyn Lopez,27,55269,27,1,14.3,0.0,53.01,0.4,4,7.92,2,3,35.2,0,3612.3529411764703,0.1494057724957555,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1581,Luis Zhang,56,29654,59,1,9.4,0.0,43.89,0.72,3,2.25,0,7,30.2,0,2851.346153846154,0.05126452494873547,0.0,0,0,Female,False,False,False,False,False,False,False,True
CUST1582,Tammy Clark,44,71252,77,3,5.3,0.0,70.73,0.45,5,7.36,0,3,15.8,0,11309.84126984127,0.10405768415099674,0.0,1,0,Male,True,False,False,False,False,False,False,False
CUST1583,Shane Jones,26,71267,98,1,10.0,1.0,59.06,0.74,4,6.34,1,8,32.1,0,6478.818181818182,0.10734845919403996,0.0,1,0,Female,False,False,False,True,False,False,False,False
CUST1584,Richard Hawkins,49,54515,68,0,8.4,0.0,61.79,0.28,2,8.74,1,9,38.6,0,5799.468085106383,0.14144683605761452,0.0,0,0,Female,False,False,False,False,False,False,False,True
CUST1585,Joseph Rios,18,72279,32,2,4.5,1.0,53.5,0.51,5,5.38,0,2,40.4,0,13141.636363636364,0.1005607476635514,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1586,Jennifer Simmons,29,49427,79,0,12.0,0.0,28.46,0.54,3,2.97,2,3,33.3,0,3802.076923076923,0.10435699226985243,0.0,0,0,Female,False,False,False,False,False,False,False,False
CUST1587,Angela Long,69,68912,24,0,10.9,0.0,43.34,0.61,5,4.21,2,7,36.8,0,5790.924369747899,0.09713890170742961,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1588,Anne Reynolds,58,68537,53,2,5.5,1.0,43.04,0.72,4,3.31,1,5,23.6,0,10544.153846153846,0.07690520446096655,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1589,Melissa Miller,53,66003,57,0,5.9,0.0,43.03,0.54,3,2.39,1,10,38.9,1,9565.652173913042,0.05554264466651174,0.14492753623188406,0,0,Male,True,False,False,False,True,False,False,False
CUST1590,Matthew Colon,58,46714,23,1,14.9,0.0,29.84,0.26,3,2.71,1,7,35.1,0,2937.987421383648,0.0908176943699732,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1591,Kevin Thompson,23,47473,32,0,7.8,0.0,54.16,0.39,3,2.99,0,2,36.7,0,5394.65909090909,0.05520679468242246,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1592,David Lozano,65,94830,93,2,1.7,0.0,64.66,0.3,4,6.79,1,4,32.8,1,35122.22222222222,0.10501082585833592,0.37037037037037035,1,0,Female,False,False,False,False,False,False,True,False
CUST1593,Julia Griffin,19,57619,90,1,14.6,0.0,48.73,0.79,4,3.93,2,1,37.1,1,3693.525641025641,0.08064847116765854,0.06410256410256411,0,0,Female,False,False,False,False,False,False,False,True
CUST1594,Amanda Kirk,45,65540,14,1,9.7,0.0,91.55,0.56,2,9.46,2,5,41.3,0,6125.2336448598135,0.10333151283451666,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1595,Sara Murray,50,52400,46,1,9.3,1.0,51.04,0.43,2,3.24,2,8,37.6,0,5087.378640776698,0.06347962382445142,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1596,Megan Coleman,35,77396,58,1,7.4,0.0,90.36,0.55,2,12.95,0,1,16.8,0,9213.809523809523,0.14331562638335546,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1597,Linda Elliott,51,68480,37,2,3.5,1.0,46.04,0.58,4,6.42,0,7,37.8,0,15217.777777777777,0.13944396177237184,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1598,April Walker,18,50884,94,2,3.5,1.0,35.23,0.55,4,2.43,0,7,31.1,1,11307.555555555555,0.06897530513766677,0.2222222222222222,0,0,Male,True,False,False,False,False,True,False,False
CUST1599,Mark Garcia,19,59328,88,3,14.3,0.0,32.09,0.59,2,2.71,1,7,27.9,0,3877.6470588235293,0.08444998441882205,0.0,0,0,Male,True,False,True,False,False,False,False,False
CUST1600,Lance Jenkins,33,33609,1,3,5.5,0.0,22.48,0.65,4,2.5,0,1,48.5,0,5170.615384615385,0.11120996441281139,0.0,0,0,Female,False,False,False,False,False,False,False,False
CUST1601,Xavier Moore,48,74914,82,1,11.9,0.0,58.33,0.33,2,3.47,0,3,25.7,1,5807.2868217054265,0.059489113663637926,0.07751937984496124,1,0,Male,True,False,False,False,False,False,False,False
CUST1602,Dana Turner,64,68901,10,1,11.4,0.0,46.65,0.5,5,3.99,1,2,26.8,0,5556.532258064516,0.08553054662379422,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1603,Nathaniel Baker,34,52804,86,0,10.4,0.0,31.09,0.56,5,2.34,1,5,15.0,1,4631.929824561404,0.07526535863621743,0.08771929824561403,0,0,Female,False,False,False,False,False,False,False,True
CUST1604,Robert Hill,43,46497,99,0,4.4,0.0,28.86,0.66,4,4.09,1,2,49.4,1,8610.555555555555,0.1417186417186417,0.18518518518518517,0,0,Male,True,False,False,False,False,False,True,False
CUST1605,Natasha Mason,58,84556,3,0,9.0,0.0,81.24,0.65,5,10.99,2,5,43.9,0,8455.6,0.13527818808468736,0.0,0,0,Male,True,False,False,False,False,True,False,False
CUST1606,Ryan Lee,51,58076,58,1,4.1,0.0,41.02,0.39,5,4.43,0,5,31.7,0,11387.450980392157,0.10799609946367623,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1607,Brian Mccullough,55,63195,45,1,4.7,0.0,54.62,0.33,5,5.57,0,4,41.1,0,11086.842105263158,0.1019772976931527,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1609,Adam Ross,34,90425,42,0,4.8,0.0,107.64,0.57,3,15.42,1,10,39.8,1,15590.517241379312,0.14325529542920848,0.1724137931034483,0,0,Female,False,False,False,False,True,False,False,False
CUST1610,Patricia Knight,60,55683,73,2,14.7,0.0,30.03,0.7,3,4.41,1,6,26.4,0,3546.687898089172,0.14685314685314685,0.0,0,0,Male,True,False,False,False,True,False,False,False
CUST1611,Natalie Rhodes,63,64689,57,2,13.6,0.0,84.06,0.34,3,5.26,0,2,51.7,0,4430.753424657534,0.06257435165358077,0.0,0,0,Female,False,False,False,False,False,False,False,True
CUST1612,Dana Morse,29,60405,67,2,11.2,1.0,68.13,0.22,4,4.5,0,4,38.7,0,4951.229508196721,0.06605019815059446,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1613,Catherine Russell,25,42683,66,2,4.0,1.0,24.83,0.34,3,2.92,1,7,36.3,0,8536.6,0.1175996778091019,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1614,David Chambers,24,53735,43,1,9.2,0.0,73.81,0.22,3,7.69,2,9,26.8,0,5268.137254901962,0.10418642460371223,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1615,Jamie Huffman,21,54358,81,2,7.3,1.0,77.24,0.57,4,4.0,2,9,26.9,0,6549.156626506024,0.05178663904712585,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1616,Angela Horton,68,80896,77,1,7.8,1.0,45.39,0.56,3,2.55,1,3,40.9,0,9192.727272727272,0.056179775280898875,0.0,1,0,Female,False,False,False,False,False,False,False,True
CUST1618,Anthony Nguyen,61,39690,83,0,3.0,0.0,51.84,0.35,5,7.1,2,9,26.3,1,9922.5,0.13695987654320987,0.25,0,0,Male,True,True,False,False,False,False,False,False
CUST1619,Angela King,36,55203,93,1,2.2,0.0,68.91,0.64,4,5.91,1,8,49.1,0,17250.9375,0.08576404005224206,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1620,Katherine Kennedy,21,59947,18,1,4.8,1.0,41.03,0.36,4,5.71,1,7,37.9,0,10335.689655172415,0.1391664635632464,0.0,0,0,Female,False,False,True,False,False,False,False,False
CUST1621,Tyler Estrada,69,74489,82,1,6.2,0.0,52.84,0.58,4,5.78,2,6,24.0,0,10345.694444444443,0.10938682816048448,0.0,1,0,Female,False,False,True,False,False,False,False,False
CUST1622,David Rivas,44,38671,38,2,12.1,0.0,33.66,0.81,4,4.4,1,10,40.5,1,2951.9847328244277,0.13071895424836605,0.07633587786259542,0,0,Female,False,False,False,False,True,False,False,False
CUST1624,Elizabeth Berg,46,38043,92,2,12.5,0.0,42.54,0.38,5,2.61,0,9,17.3,0,2818.0,0.06135401974612129,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1626,Scott Sullivan,44,31515,36,1,5.1,0.0,30.33,0.41,2,2.9,2,10,24.5,0,5166.393442622951,0.09561490273656446,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1627,Kenneth Williams,20,58587,3,1,9.2,0.0,73.09,0.36,5,7.68,0,3,37.6,0,5743.823529411765,0.10507593378027089,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1628,Jessica Wade,60,63568,82,0,1.3,0.0,34.12,0.43,3,2.07,1,3,28.4,0,27638.26086956522,0.06066822977725674,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1629,Deborah Wright,24,44982,100,1,12.6,0.0,33.85,0.47,4,5.05,0,4,35.9,0,3307.5,0.14918759231905465,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1630,Jessica Gilbert,26,57968,64,1,10.5,1.0,70.34,0.6,1,5.23,2,10,41.7,0,5040.695652173913,0.07435314188228605,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1631,Matthew Bennett,42,60169,97,2,13.2,0.0,83.95,0.66,2,5.86,1,10,58.6,0,4237.2535211267605,0.06980345443716499,0.0,0,0,Male,True,False,True,False,False,False,False,False
CUST1632,Dustin Payne,21,94232,68,2,9.4,0.0,95.33,0.61,3,9.79,0,8,54.8,0,9060.76923076923,0.10269589845798803,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1633,Krista Wood,34,57317,87,3,11.6,0.0,59.16,0.52,2,6.14,1,10,37.2,0,4548.968253968254,0.10378634212305612,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1634,Angel Pacheco,32,66462,99,2,2.0,0.0,40.35,0.34,4,3.79,1,9,34.5,0,22154.0,0.09392812887236679,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1635,John Holmes,41,54085,84,1,13.4,0.0,51.24,0.33,5,6.52,1,8,29.0,0,3755.902777777778,0.12724434035909443,0.0,0,0,Male,True,False,False,False,False,False,False,True
CUST1636,Stephen Smith,57,59317,27,2,2.9,1.0,61.25,0.33,4,6.23,1,10,18.6,0,15209.48717948718,0.10171428571428572,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1637,Brenda Griffin,31,57555,24,1,8.8,1.0,42.73,0.4,5,4.74,2,2,15.0,0,5872.959183673469,0.11092908963257665,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1638,Amanda Bonilla,20,51196,55,1,8.8,0.0,39.38,0.37,3,4.82,1,4,26.6,0,5224.081632653061,0.122397155916709,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1639,Cole Macias,57,47699,39,1,9.2,0.0,41.85,0.62,3,2.2,1,4,51.4,0,4676.372549019608,0.052568697729988054,0.0,0,0,Male,True,False,False,False,False,False,False,True
CUST1640,Chad Dixon,28,82359,41,3,5.6,0.0,42.83,0.49,3,4.59,0,2,51.0,1,12478.636363636364,0.10716787298622461,0.15151515151515152,0,0,Female,False,False,False,False,False,False,False,True
CUST1641,Michael Graves,63,69098,18,0,9.4,0.0,56.8,0.27,4,7.86,2,8,35.7,0,6644.038461538461,0.13838028169014085,0.0,0,0,Female,False,False,False,False,False,False,False,False
CUST1642,Melody Cline,51,60972,12,3,13.0,0.0,43.38,0.76,4,2.24,0,3,39.7,0,4355.142857142857,0.05163669893960351,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1643,Angela Estrada,43,67184,6,1,13.5,0.0,55.59,0.68,4,5.03,1,2,29.0,0,4633.379310344828,0.09048389998201115,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1644,Caitlin Perry,67,40353,24,1,13.3,0.0,25.01,0.46,5,3.57,2,7,34.7,0,2821.888111888112,0.14274290283886443,0.0,0,0,Male,True,False,False,True,False,False,False,False
CUST1645,Chad Hall,59,75794,18,3,9.8,0.0,105.39,0.54,4,8.99,0,1,27.2,0,7017.962962962963,0.0853022108359427,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1646,Louis Small,52,38746,100,1,11.6,0.0,42.37,0.72,4,4.06,1,6,27.2,0,3075.0793650793653,0.0958225159310833,0.0,0,0,Male,True,False,False,False,False,False,False,True
CUST1647,Anthony Hess,50,79120,65,0,7.3,0.0,93.29,0.52,5,13.82,0,3,41.1,0,9532.530120481926,0.1481402079536928,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1648,Brenda Davis,23,87523,44,3,10.8,0.0,112.83,0.46,3,7.89,1,3,28.9,0,7417.203389830508,0.06992821058229194,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1649,Troy Hickman,34,61037,63,3,3.9,0.0,60.94,0.54,4,3.44,1,5,39.9,1,12456.530612244896,0.05644896619625862,0.2040816326530612,0,0,Female,False,False,False,False,False,True,False,False
CUST1650,Ms. Stacey Wilson,59,71581,96,2,6.7,1.0,42.01,0.42,4,5.71,2,3,33.5,0,9296.233766233767,0.13592001904308498,0.0,1,0,Female,False,False,True,False,False,False,False,False
CUST1651,Jessica Tran,44,64260,61,0,8.0,0.0,66.64,0.56,4,9.12,2,4,49.2,1,7140.0,0.1368547418967587,0.1111111111111111,0,0,Female,False,False,False,True,False,False,False,False
CUST1652,Tiffany Wong,18,61777,68,0,7.4,0.0,67.14,0.58,3,6.53,1,3,40.5,0,7354.4047619047615,0.09725945784927019,0.0,0,0,Male,True,False,False,False,False,True,False,False
CUST1653,Ashley Mcguire,66,30445,76,3,7.5,0.0,37.92,0.61,4,3.85,1,7,37.4,0,3581.764705882353,0.1015295358649789,0.0,0,0,Female,False,False,False,False,False,False,False,False
CUST1657,Zachary Haas,23,42860,81,1,12.5,0.0,36.99,0.57,5,1.91,2,2,35.5,0,3174.814814814815,0.05163557718302243,0.0,0,0,Female,False,False,False,False,False,False,True,False
CUST1661,Leslie Carter,36,45515,55,2,3.2,0.0,67.66,0.43,5,9.85,1,1,40.9,0,10836.904761904761,0.14558084540348804,0.0,0,0,Female,False,False,True,False,False,False,False,False
CUST1662,Christine Meyers,62,47095,100,2,9.0,0.0,52.08,0.4,2,7.18,0,10,30.4,1,4709.5,0.13786482334869432,0.1,0,0,Female,False,False,True,False,False,False,False,False
CUST1664,Breanna Greene,26,82302,54,3,7.8,0.0,49.53,0.69,4,4.68,1,3,24.0,0,9352.5,0.09448818897637795,0.0,0,0,Female,False,False,True,False,False,False,False,False
CUST1665,Darrell Hill,52,72112,90,1,3.5,1.0,47.08,0.38,5,6.0,1,2,31.5,1,16024.888888888889,0.1274426508071368,0.2222222222222222,1,0,Male,True,False,False,True,False,False,False,False
CUST1666,Marvin Mills,55,58181,5,3,12.9,0.0,43.4,0.52,1,5.38,0,3,29.4,0,4185.68345323741,0.123963133640553,0.0,0,0,Male,True,False,False,False,False,True,False,False
CUST1667,Michael Martinez,31,54160,98,1,8.8,0.0,35.78,0.4,5,3.71,1,5,46.6,0,5526.530612244897,0.10368921185019564,0.0,0,0,Female,False,False,False,False,False,True,False,False
CUST1668,Jacqueline Romero,43,32997,65,3,6.5,0.0,22.65,0.34,4,1.33,2,9,32.3,0,4399.6,0.058719646799117,0.0,0,0,Female,False,False,False,False,False,True,False,False
CUST1670,Austin Dean,38,61898,66,2,3.9,1.0,41.68,0.35,3,3.98,1,1,17.0,0,12632.244897959183,0.095489443378119,0.0,0,0,Male,True,False,False,False,False,False,True,False
CUST1671,Madeline Harris,62,82841,48,2,7.2,0.0,115.71,0.52,3,9.99,0,6,42.4,0,10102.560975609756,0.08633653098262899,0.0,0,0,Male,True,False,False,False,True,False,False,False
CUST1672,Anita Smith,51,41011,48,2,6.0,1.0,23.8,0.57,5,2.69,2,3,41.4,0,5858.714285714285,0.11302521008403361,0.0,0,0,Male,True,False,True,False,False,False,False,False
CUST1673,Melissa Hunt,20,54994,43,2,10.6,1.0,56.34,0.37,5,6.61,1,7,20.4,0,4740.862068965517,0.11732339368122116,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1674,Christian Sutton,60,65599,7,1,8.0,1.0,59.72,0.5,4,4.24,0,6,26.3,1,7288.777777777777,0.0709979906229069,0.1111111111111111,0,0,Male,True,False,False,False,False,True,False,False
CUST1675,Melinda Ferguson,40,49658,80,0,14.7,0.0,73.61,0.77,5,9.84,0,7,28.4,0,3162.9299363057326,0.13367748947153918,0.0,0,0,Male,True,False,False,False,False,False,False,False
CUST1676,Carl Davis,51,53024,26,3,10.9,0.0,32.45,0.25,5,2.56,0,5,33.0,0,4455.798319327731,0.07889060092449922,0.0,0,0,Male,True,True,False,False,False,False,False,False
CUST1677,Christopher Rivera,24,40153,35,1,1.8,1.0,36.05,0.46,4,2.48,0,1,28.0,0,14340.357142857143,0.06879334257975035,0.0,0,0,Female,False,False,True,False,False,False,False,False
CUST1678,Veronica Robinson,38,60159,92,3,12.0,0.0,88.4,0.78,4,8.01,0,3,32.6,0,4627.615384615385,0.09061085972850678,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1679,Kimberly Lewis,66,38891,43,2,6.4,0.0,53.11,0.56,4,6.54,2,3,41.5,0,5255.54054054054,0.1231406514780644,0.0,0,0,Female,False,False,False,False,False,False,False,True
CUST1680,Stephanie Haas,32,42767,5,2,12.9,0.0,56.33,0.67,4,8.25,1,7,29.4,0,3076.7625899280574,0.1464583703177703,0.0,0,0,Female,False,False,False,True,False,False,False,False
CUST1681,Timothy Chandler,34,36944,56,1,4.7,0.0,28.0,0.69,2,3.67,1,3,38.0,0,6481.403508771929,0.13107142857142856,0.0,0,0,Female,False,False,False,False,True,False,False,False
CUST1682,Mrs. Kimberly Walsh,65,73163,54,1,11.6,0.0,49.08,0.67,4,7.07,2,5,36.8,1,5806.587301587302,0.14405052974735127,0.07936507936507936,0,0,Male,True,False,False,False,True,False,False,False
CUST1684,Gregory Hunt,32,64552,27,1,4.6,1.0,92.27,0.6,5,5.27,2,4,26.9,0,11527.142857142859,0.05711498862035331,0.0,0,0,Male,True,False,False,False,False,True,False,False
CUST1685,Robin Deleon,61,61282,5,1,12.5,0.0,64.76,0.4,5,6.85,2,7,44.9,0,4539.407407407408,0.10577516985793699,0.0,0,0,Female,False,True,False,False,False,False,False,False
CUST1686,Richard Jones,38,41361,20,1,4.3,1.0,44.32,0.47,3,3.5,1,1,26.1,0,7803.962264150944,0.078971119133574,0.0,0,0,Female,False,False,True,False,False,False,False,False
CUST1688,Nicholas Gutierrez,29,66856,54,1,4.5,0.0,84.87,0.73,4,9.95,1,8,45.4,0,12155.636363636364,0.11723812890302815,0.0,0,0,Male,True,False,True,False,False,False,False,False
CUST1689,Jamie Gonzalez,69,54573,42,0,6.0,0.0,37.49,0.5,4,5.51,0,3,36.5,0,7796.142857142857,0.14697252600693517,0.0,0,0,Male,True,False,False,False,False,True,False,False
